"","folio","ginc_1_2","ginc_3","ginc_4","ginc_5","ginc_6","ginc_7","bin_telefono","bin_celular","bin_tvpaga","bin_conex_inte","bin_agua","bin_electricidad","coche","propiedad","piso_tierra","piso_cemento","piso_otro","bin_sex","share_h","share_ocup","hablaind","inst","prospera","adultom","rururb","tam_grande","tam_med","tam_medpeq","tam_peq","ent","mun","region","no_edu","kinder","primaria","secundaria","preparatoria","licenciatura","postgrado","factor","upm"
"12310","2051500010756011970501",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0.25,0.75,0,NA,0,0,0,0,0,0,1,"20","20515",6,0,0,0,0,1,0,0,5186,36
"12311","2051500010756025970301",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.5,0.5,0,NA,0,0,0,0,0,0,1,"20","20515",6,0,0,0,0,1,0,0,8236,36
"12312","2051500010756025970401",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0.333333333333333,0.666666666666667,0,NA,0,0,0,0,0,0,1,"20","20515",6,0,0,0,1,0,0,0,5701,36
"12313","2051500130000001970101",1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.5,0.25,0,NA,1,0,1,0,0,0,1,"20","20515",6,0,0,1,0,0,0,0,3979,35
"12314","2051500130000001970102",1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0.5,1,0,"Otro",0,1,1,0,0,0,1,"20","20515",6,0,0,1,0,0,0,0,5186,35
"12315","2051500130000001970103",1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0.5,0.5,0,NA,0,0,1,0,0,0,1,"20","20515",6,0,0,1,0,0,0,0,5186,35
"12316","2051500130000001970201",1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.4,0.2,0,NA,0,0,1,0,0,0,1,"20","20515",6,0,0,0,1,0,0,0,3979,35
"12317","2051500130000001970202",1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.2,0.4,0,NA,1,0,1,0,0,0,1,"20","20515",6,0,0,1,0,0,0,0,3979,35
"12318","2051500130000001970203",1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.714285714285714,0.142857142857143,0,NA,1,0,1,0,0,0,1,"20","20515",6,0,0,0,1,0,0,0,6711,35
"12319","2051500130000001970301",1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0.857142857142857,0,0,NA,1,0,1,0,0,0,1,"20","20515",6,0,0,1,0,0,0,0,9097,35
"12320","2051500130000001970401",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.2,0.4,0,NA,1,0,1,0,0,0,1,"20","20515",6,0,0,1,0,0,0,0,5701,35
"12321","2051500130000001970402",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.25,0.25,0,NA,0,0,1,0,0,0,1,"20","20515",6,0,0,1,0,0,0,0,5701,35
"12322","2051500130000001970501",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.333333333333333,0,NA,0,0,1,0,0,0,1,"20","20515",6,0,0,1,0,0,0,0,2222,35
"12323","2051500130000001970502",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0.6,0.4,0,NA,1,0,1,0,0,0,1,"20","20515",6,0,0,1,0,0,0,0,5186,35
"12324","2052000010099002050201",0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0.5,0.25,0,"IMSS",0,0,0,0,0,0,1,"20","20520",6,0,0,0,1,0,0,0,6711,31
"12325","2052000010099002950101",1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0.444444444444444,0.888888888888889,0,NA,0,0,0,0,0,0,1,"20","20520",6,1,0,0,0,0,0,0,5186,31
"12326","2052000010099002970501",0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,NA,0,0,0,0,0,0,1,"20","20520",6,0,0,1,0,0,0,0,3979,31
"12327","2052000010099008050501",0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0.714285714285714,0.428571428571429,0,"Otro",0,0,0,0,0,0,1,"20","20520",6,0,0,0,1,0,0,0,5186,31
"12328","2052000010099008950101",0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0.25,0.25,0,"Otro",0,0,0,0,0,0,1,"20","20520",6,0,0,1,0,0,0,0,2518,31
"12329","2052000010099008970201",0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0.4,0.4,1,"ISSSTE",0,0,0,0,0,0,1,"20","20520",6,0,0,0,0,0,0,0,5186,31
"12330","2052000010099009050201",0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0.5,0.25,0,"IMSS",0,0,0,0,0,0,1,"20","20520",6,0,0,0,1,0,0,0,6711,31
"12331","2052000010099009050301",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.8,0.4,0,NA,0,0,0,0,0,0,1,"20","20520",6,0,0,1,0,0,0,0,9097,31
"12332","2052000010099009950201",0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0.2,0.4,0,"IMSS",0,1,0,0,0,0,1,"20","20520",6,0,0,0,0,0,1,0,6711,31
"12333","2052000010099009970401",0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0.5,0.25,1,NA,0,0,0,0,0,0,1,"20","20520",6,0,0,1,0,0,0,0,6711,31
"12334","2052000010099009970402",0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0.666666666666667,0.333333333333333,0,NA,1,0,0,0,0,0,1,"20","20520",6,0,0,1,0,0,0,0,8236,31
"12335","2056500020000001010101",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0.5,0.5,0,NA,0,1,1,0,0,0,1,"20","20565",6,0,0,1,0,0,0,0,5186,13
"12336","2056500020000001010201",1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0.666666666666667,0.166666666666667,0,NA,0,0,1,0,0,0,1,"20","20565",6,0,0,1,0,0,0,0,3979,13
"12337","2056500020000001010301",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.5,0.5,0,NA,0,0,1,0,0,0,1,"20","20565",6,0,0,0,0,1,0,0,8236,13
"12338","2056500020000001010501",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.5,0.5,0,NA,0,0,1,0,0,0,1,"20","20565",6,0,0,0,1,0,0,0,5277,13
"12339","2056500020000001970101",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0.5,0.75,0,NA,0,0,1,0,0,0,1,"20","20565",6,0,0,1,0,0,0,0,2222,13
"12340","2056500020000001970201",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0.333333333333333,0.333333333333333,0,"Otro",0,0,1,0,0,0,1,"20","20565",6,0,0,0,1,0,0,0,3979,13
"12341","2056500020000001970202",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA,0,0,1,0,0,0,1,"20","20565",6,0,0,1,0,0,0,0,3979,13
"12342","2056500020000001970401",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,NA,1,0,1,0,0,0,1,"20","20565",6,0,0,1,0,0,0,0,6711,13
"12343","2056500020000001970402",1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0.5,0.5,0,NA,0,0,1,0,0,1,0,"20","20565",6,0,0,0,0,1,0,0,5701,13
"12344","2056500020000001970501",1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0.6,0.4,1,NA,1,0,1,0,0,0,1,"20","20565",6,0,0,1,0,0,0,0,5186,13
"12345","2101300010053005080401",1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0.4,0.4,1,"IMSS Prospera",1,0,0,0,0,0,1,"21","21013",4,0,0,1,0,0,0,0,9329,13
"12346","2101300010053005090101",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0.666666666666667,0.666666666666667,1,NA,1,0,0,0,0,0,1,"21","21013",4,1,0,0,0,0,0,0,4216,13
"12347","2101300010053017070101",0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0.2,0.8,1,NA,0,0,0,0,0,0,1,"21","21013",4,0,0,1,0,0,0,0,4194,13
"12348","2101300010053017070501",1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0.5,0.5,1,NA,0,1,0,0,0,0,1,"21","21013",4,0,0,1,0,0,0,0,9940,13
"12349","2101300010053017080101",0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0.8,0.6,1,"Otro",0,0,0,0,0,0,1,"21","21013",4,0,0,1,0,0,0,0,4216,13
"12350","2101300010053017080501",1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0.6,0.6,1,"Otro",0,0,0,0,0,0,1,"21","21013",4,0,0,1,0,0,0,0,9940,13
"12351","2101300010053031070201",1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.666666666666667,0.5,0,NA,0,0,0,0,0,1,0,"21","21013",4,1,0,0,0,0,0,0,10227,13
"12352","2101300010053031070401",1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0.571428571428571,0.571428571428571,1,NA,1,0,0,0,0,0,1,"21","21013",4,0,0,0,1,0,0,0,9329,13
"12353","2101300010053031080301",1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0.428571428571429,0.285714285714286,1,"Otro",0,1,0,0,0,0,1,"21","21013",4,0,0,1,0,0,0,0,19533,13
"12354","2101300010053031090201",0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0.666666666666667,0.333333333333333,1,NA,1,0,0,0,0,1,0,"21","21013",4,0,0,1,0,0,0,0,13377,13
"12355","2101300010053031090202",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.5,0,1,NA,0,0,0,0,0,0,1,"21","21013",4,1,0,0,0,0,0,0,10227,13
"12356","2101900650502001070101",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.714285714285714,1,1,"Otro",0,0,0,0,0,0,1,"21","21019",4,0,0,1,0,0,0,0,4216,36
"12357","2101900650502001080101",0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0.6,0.2,1,NA,1,0,0,0,0,0,1,"21","21019",4,0,0,1,0,0,0,0,4216,36
"12358","2101900650502001080201",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.5,0.5,0,"Otro",0,0,0,0,0,0,1,"21","21019",4,1,0,0,0,0,0,0,10227,36
"12359","2101900650502001080402",1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0.666666666666667,0.5,1,NA,1,0,0,0,0,0,1,"21","21019",4,0,0,1,0,0,0,0,9329,36
"12360","2101900650502002070301",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0.5,0.5,1,NA,0,0,0,0,0,0,1,"21","21019",4,0,0,0,1,0,0,0,19533,36
"12361","2101900650502002080401",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0.4,0.4,1,NA,1,1,0,0,0,0,1,"21","21019",4,0,0,1,0,0,0,0,9329,36
"12362","2101900650502002080501",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.4,0.6,1,"Otro",0,0,0,0,0,0,1,"21","21019",4,0,0,1,0,0,0,0,9940,36
"12363","2101900650502011070201",0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.4,0.2,0,"Otro",1,0,0,0,0,0,1,"21","21019",4,0,0,1,0,0,0,0,10227,36
"12364","2101900650502011080201",0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0.5,0.5,1,"Otro",0,0,0,0,0,0,1,"21","21019",4,0,0,1,0,0,0,0,10227,36
"12365","2101900650502011080502",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0.6,0.4,1,"Otro",0,0,0,0,0,0,1,"21","21019",4,0,0,1,0,0,0,0,9940,36
"12366","2104400300000001070101",0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0.142857142857143,0.285714285714286,0,NA,0,0,1,0,0,0,1,"21","21044",4,0,0,1,0,0,0,0,4216,11
"12367","2104400300000001070201",1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0.714285714285714,0.571428571428571,0,"ISSSTE",1,0,1,0,0,0,1,"21","21044",4,0,0,0,1,0,0,0,10227,11
"12368","2104400300000001070202",0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0.5,0.5,0,NA,0,0,1,0,0,0,1,"21","21044",4,0,0,0,1,0,0,0,27949,11
"12369","2104400300000001070301",1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0.4,0.3,0,NA,0,1,1,0,0,0,1,"21","21044",4,0,0,0,0,1,0,0,19533,11
"12370","2104400300000001070401",1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0.5,1,0,NA,0,0,1,0,0,0,1,"21","21044",4,0,0,0,1,0,0,0,9329,11
"12371","2104400300000001070501",1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0.333333333333333,0.5,0,NA,1,0,1,0,0,0,1,"21","21044",4,0,0,1,0,0,0,0,9940,11
"12372","2104400300000001080101",0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0.5,0.25,0,NA,1,0,1,0,0,0,1,"21","21044",4,0,0,1,0,0,0,0,4194,11
"12373","2104400300000001080102",1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0.5,0.75,0,NA,1,1,1,0,0,0,1,"21","21044",4,0,0,0,0,0,1,0,4216,11
"12374","2104400300000001080201",0,1,0,0,0,0,1,1,0,1,1,1,2,1,0,0,1,0,0.25,0.5,0,NA,0,0,1,0,0,0,1,"21","21044",4,0,0,0,0,0,1,0,27949,11
"12375","2104400300000001080202",1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0.333333333333333,0.666666666666667,1,NA,1,0,1,0,0,0,1,"21","21044",4,0,0,0,1,0,0,0,10227,11
"12376","2104400300000001080301",1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0.75,0.25,0,NA,0,0,1,0,0,0,1,"21","21044",4,0,0,0,1,0,0,0,19533,11
"12377","2104400300000001080401",1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0.5,0.25,0,NA,1,0,1,0,0,0,1,"21","21044",4,0,0,0,1,0,0,0,9329,11
"12378","2104400300000001080501",1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0.666666666666667,0.333333333333333,0,"IMSS",1,0,1,0,0,0,1,"21","21044",4,1,0,0,0,0,0,0,9940,11
"12379","2104400300000001090401",1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0.666666666666667,0.666666666666667,1,NA,1,0,1,0,0,0,1,"21","21044",4,0,0,0,1,0,0,0,4194,11
"12380","2106300010074002070201",1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0.666666666666667,0.333333333333333,0,"Otro",0,0,0,0,0,1,0,"21","21063",4,0,0,0,0,0,1,0,10227,29
"12381","2106300010074002080201",0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0.333333333333333,0.333333333333333,0,NA,0,0,0,0,0,0,1,"21","21063",4,0,0,0,0,0,0,0,10227,29
"12382","2106300010074007070101",0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0.333333333333333,0,0,"Otro",1,0,0,0,0,0,1,"21","21063",4,0,0,0,1,0,0,0,4194,29
"12383","2106300010074007070501",1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0.4,0.4,0,NA,0,0,0,0,0,0,1,"21","21063",4,1,0,0,0,0,0,0,9940,29
"12384","2106300010074007080201",0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0.5,0,0,NA,0,0,0,0,0,0,1,"21","21063",4,0,0,0,0,1,0,0,27949,29
"12385","2106300010074007080301",1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0.5,0.75,0,"Otro",0,0,0,0,0,0,1,"21","21063",4,0,0,0,0,0,0,0,19533,29
"12386","2106300010074007080501",0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0.75,0.5,0,NA,0,0,0,0,1,0,0,"21","21063",4,0,0,0,1,0,0,0,9940,29
"12387","2106300010074007090101",0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0.5,0.5,0,NA,1,0,0,0,0,0,1,"21","21063",4,0,0,0,1,0,0,0,5464,29
"12388","2106300010074007090102",1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,NA,1,0,0,0,0,0,1,"21","21063",4,0,0,0,0,1,0,0,5464,29
"12389","2106300010074008070301",0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0.333333333333333,0.333333333333333,0,NA,0,0,0,0,0,0,1,"21","21063",4,0,0,0,0,0,1,0,19533,29
"12390","2106300010074008070401",1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0.25,0.25,0,NA,1,1,0,0,0,0,1,"21","21063",4,0,0,0,1,0,0,0,9329,29
"12391","2106300010074008080201",0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0.2,0.2,0,"Otro",0,0,0,0,0,0,1,"21","21063",4,0,0,0,1,0,0,0,9329,29
"12392","2106300010074008080202",0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0.25,0.25,0,NA,1,0,0,0,0,0,1,"21","21063",4,0,0,1,0,0,0,0,9329,29
"12393","2108200010046007070401",1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0.2,0.6,0,NA,0,0,0,0,0,0,1,"21","21082",4,0,0,1,0,0,0,0,9329,24
"12394","2108200010046007080201",1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0.428571428571429,0.142857142857143,1,"Otro",1,0,0,0,0,0,1,"21","21082",4,0,0,1,0,0,0,0,10227,24
"12395","2108200010046007080302",1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,NA,1,1,0,0,0,0,1,"21","21082",4,0,0,0,0,1,0,0,19533,24
"12396","2108200010046007080401",0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0.75,0.25,0,NA,0,0,0,0,0,0,1,"21","21082",4,0,0,0,0,1,0,0,9329,24
"12397","2108200010046014070101",0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0.666666666666667,0.166666666666667,0,"ISSSTE",0,0,0,0,0,0,1,"21","21082",4,0,0,0,0,0,1,0,4194,24
"12398","2108200010046014080101",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0.714285714285714,0.571428571428571,1,NA,0,1,0,1,0,0,0,"21","21082",4,0,0,0,1,0,0,0,4194,24
"12399","2108200010046016070201",0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0.6,0.4,0,NA,0,0,0,0,0,0,1,"21","21082",4,0,0,0,0,0,1,0,10227,24
"12400","2108200010046016070501",0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0.571428571428571,0.571428571428571,0,NA,0,0,0,0,0,0,1,"21","21082",4,0,0,0,1,0,0,0,9940,24
"12401","2108200010046016080201",0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.75,0,0,NA,0,0,0,0,0,0,1,"21","21082",4,0,0,1,0,0,0,0,13377,24
"12402","2108200010046016080501",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.428571428571429,0.571428571428571,0,NA,0,0,0,1,0,0,0,"21","21082",4,0,0,0,1,0,0,0,9940,24
"12403","2108200010046016090501",1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0.5,0,NA,1,1,0,0,0,0,1,"21","21082",4,0,0,0,1,0,0,0,4216,24
"12404","2111400011177008070201",0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.666666666666667,0.333333333333333,0,"Otro",0,0,0,1,0,0,0,"21","21114",4,0,0,0,0,0,1,0,13377,3
"12405","2111400011177008080501",0,0,0,0,0,0,1,1,1,1,1,1,2,0,0,0,1,0,0.5,0.75,0,NA,0,0,0,0,0,0,1,"21","21114",4,0,0,1,0,0,0,0,14403,3
"12406","2111400011177008090501",0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0.333333333333333,0.666666666666667,0,"Otro",0,0,0,0,0,1,0,"21","21114",4,0,0,0,0,0,1,0,9940,3
"12407","2111400011177018070101",0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0.333333333333333,0,0,"Otro",0,0,0,0,1,0,0,"21","21114",4,0,0,0,0,0,0,1,4216,3
"12408","2111400011177018080201",0,1,0,0,0,0,0,1,1,1,1,1,2,1,0,0,1,0,0.666666666666667,0.666666666666667,0,"Otro",0,0,0,0,1,0,0,"21","21114",4,0,0,0,0,0,0,1,13377,3
"12409","2111400011177018090101",0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0.333333333333333,0.666666666666667,0,"IMSS",0,0,0,0,0,1,0,"21","21114",4,0,0,0,0,0,1,0,4216,3
"12410","2111400011177028070402",1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0.5,0.5,0,"Otro",0,0,0,0,1,0,0,"21","21114",4,0,0,0,0,1,0,0,9329,3
"12411","2111400011177028080302",1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0.333333333333333,0.333333333333333,0,"IMSS",0,0,0,0,1,0,0,"21","21114",4,0,0,0,0,0,1,0,19533,3
"12412","2111400011177028090202",0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0.75,0.5,0,"IMSS",0,0,0,0,0,1,0,"21","21114",4,0,0,0,0,0,1,0,13377,3
"12413","2111400011567001070101",1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0.2,1,0,"ISSSTE",0,0,0,0,0,0,1,"21","21114",4,0,0,1,0,0,0,0,4216,3
"12414","2111400011567001070201",0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0.666666666666667,0.333333333333333,0,"IMSS",0,0,0,0,0,0,1,"21","21114",4,0,0,0,1,0,0,0,10227,3
"12415","2111400011567001080201",0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0.166666666666667,0.333333333333333,0,"IMSS",0,0,0,1,0,0,0,"21","21114",4,0,0,0,0,0,1,0,10227,3
"12416","2111400011567001080301",0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0.666666666666667,0.666666666666667,0,"IMSS",0,0,0,0,0,1,0,"21","21114",4,0,0,0,0,0,1,0,19533,3
"12417","2111400011567001080501",0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0.75,0.75,0,"IMSS",0,0,0,0,1,0,0,"21","21114",4,0,0,0,1,0,0,0,9940,3
"12418","2111400011567020080101",1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0.333333333333333,0,0,"Otro",0,0,0,0,0,0,1,"21","21114",4,0,0,0,0,1,0,0,4194,3
"12419","2111400011567020080201",0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0.4,0.6,0,NA,0,0,0,0,1,0,0,"21","21114",4,0,0,1,0,0,0,0,10227,3
"12420","2111400011567020080501",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0.5,0,0,"IMSS",0,0,0,0,0,0,1,"21","21114",4,0,0,1,0,0,0,0,9940,3
"12421","2111400011567037070401",0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0.666666666666667,0.333333333333333,0,"IMSS",0,0,0,0,1,0,0,"21","21114",4,0,0,0,0,1,0,0,9329,3
"12422","2111400012349015070201",0,0,0,1,0,0,0,1,1,1,1,1,2,1,0,1,0,0,0.5,0.75,0,"IMSS",0,0,0,0,1,0,0,"21","21114",4,0,0,0,0,0,0,0,10227,3
"12423","2111400012349015080201",1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0.625,0.5,0,NA,0,0,0,0,1,0,0,"21","21114",4,0,0,0,1,0,0,0,13377,3
"12424","2111400012349015080301",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0.5,0,0,NA,0,0,0,0,0,1,0,"21","21114",4,0,0,1,0,0,0,0,19533,3
"12425","2111400012349017070102",1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0.25,0.5,1,NA,1,0,0,0,1,0,0,"21","21114",4,1,0,0,0,0,0,0,4216,3
"12426","2111400012349017070301",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0.8,0.2,1,NA,0,0,0,0,0,1,0,"21","21114",4,0,0,0,0,1,0,0,19533,3
"12427","2111400012349017080101",0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0.5,0.5,0,"IMSS",0,1,0,0,0,1,0,"21","21114",4,1,0,0,0,0,0,0,4216,3
"12428","2111400012349018070401",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0.833333333333333,0.166666666666667,1,NA,1,0,0,0,0,0,1,"21","21114",4,0,0,1,0,0,0,0,9329,3
"12429","2111400012349018070501",1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0.666666666666667,1,0,"IMSS",0,0,0,0,0,1,0,"21","21114",4,0,0,0,1,0,0,0,14403,3
"12430","2111400012349018080401",0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0.2,0.2,0,"IMSS",0,0,0,0,0,1,0,"21","21114",4,0,0,0,1,0,0,0,9329,3
"12431","2111400012423001070201",1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0.5,0.5,0,NA,0,0,0,0,0,1,0,"21","21114",4,0,0,0,0,1,0,0,10227,3
"12432","2111400012423001070202",0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0.5,0.25,0,"IMSS",0,0,0,0,1,0,0,"21","21114",4,0,0,0,0,1,0,0,10227,3
"12433","2111400012423009070101",0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0.333333333333333,0,NA,0,0,0,0,1,0,0,"21","21114",4,0,0,0,1,0,0,0,4216,3
"12434","2111400012423009070401",0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0.75,0.5,0,"IMSS",0,0,0,0,0,1,0,"21","21114",4,0,0,0,0,0,0,0,19899,3
"12435","2111400012423009080102",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0.4,0.4,0,NA,0,0,0,0,0,0,1,"21","21114",4,0,0,0,1,0,0,0,4194,3
"12436","2111400012423009080401",0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0.5,1,0,"IMSS",0,0,0,0,0,1,0,"21","21114",4,0,0,0,0,1,0,0,9329,3
"12437","2111400012423018070301",1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0.25,0.75,0,NA,0,0,0,1,0,0,0,"21","21114",4,0,0,0,0,1,0,0,17648,3
"12438","2111400012423018070501",0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0.8,0.4,0,"ISSSTE",0,0,0,0,0,0,1,"21","21114",4,0,0,0,0,0,1,0,9940,3
