"","folio","index","sex","ethnicity","birth_region","father_educ","mother_educ","father_ocup"
"9660","1412100010192013190201",-2.35566548366708,0,0,3,3,2,"06"
"9661","1412100010192013190301",-1.64631580723259,0,0,3,0,6,"06"
"9662","1412100010192020120101",-1.97585614645051,1,0,3,0,0,"07"
"9663","1412100010192020170101",-1.21892940992521,1,0,3,0,0,"06"
"9664","1412100010192020190401",-1.54593568146006,1,0,3,0,6,"06"
"9665","1412100010239006120201",-0.789878486443073,0,0,3,6,6,"02"
"9666","1412100010239006170401",3.79170379089606,1,1,3,6,6,"09"
"9667","1412100010239006190201",-1.67265129797012,0,0,3,16,12,"02"
"9668","1412100010239007120101",-1.67121166701168,1,0,3,12,9,"09"
"9669","1412100010239007170501",-2.00101815789122,1,0,3,0,0,"06"
"9670","1412100010239007190501",-1.17277838446895,1,0,3,0,0,"NT"
"9671","1412100010239027170101",-3.58059216864572,1,1,3,9,6,"07"
"9672","1412402350000001110401",-0.532969285702262,1,0,3,0,2,"NT"
"9673","1412402350000001110402",1.31924563318311,1,0,3,0,1,"06"
"9674","1412402350000001110501",-1.33514887017582,1,0,3,0,0,"06"
"9675","1412402350000001130101",2.09294624234065,1,0,3,0,0,"NT"
"9676","1412402350000001130102",-2.11126390936953,1,0,3,0,0,"06"
"9677","1412402350000001130201",-1.11386097417134,0,0,3,0,3,"09"
"9678","1412402350000001130202",-2.88772221972612,0,0,3,0,0,"NT"
"9679","1412402350000001130301",-1.57028643732655,1,0,3,6,3,"06"
"9680","1412402350000001130501",-2.04503378623157,1,0,3,0,0,"09"
"9681","1500100400000001230101",-3.87405977326474,1,0,4,2,3,"NT"
"9682","1500100400000001230201",-0.228061783182127,0,0,NA,0,7,"04"
"9683","1500100400000001230202",-1.18461722600733,0,0,4,0,3,"NT"
"9684","1500100400000001230401",1.20880690917028,1,0,4,0,0,"NT"
"9685","1500100400000001230501",-3.1812256871288,1,1,4,0,0,"NT"
"9686","1500100400000001240101",-3.25783183614121,1,1,4,9,4,"07"
"9687","1500100400000001240201",-2.88772221972612,0,0,4,0,0,"06"
"9688","1500100400000001240301",-4.34355070032315,1,0,4,3,3,"06"
"9689","1500100400000001240401",0.0764257029945674,1,0,4,4,5,"06"
"9690","1500100400000001250101",-4.01005069373538,1,1,4,0,0,"06"
"9691","1500100400000001250201",-3.28966333683917,0,0,4,2,0,"06"
"9692","1500100400000001250301",-2.67659914206588,1,1,4,0,0,"06"
"9693","1500100400000001250401",-4.12275788202386,1,1,4,0,0,"06"
"9694","1500100400000001250501",-1.41381403435008,1,1,4,0,0,"06"
"9695","1501000010200006230401",6.46634120400301,0,0,4,9,12,"07"
"9696","1501000010200006240101",1.66548024587196,1,0,4,0,4,"08"
"9697","1501000010200006250501",-2.23784342038057,1,0,4,0,0,"NT"
"9698","1501000010200022230201",5.31171787370711,0,0,4,2,3,"06"
"9699","1501000010200022240501",-1.9280087319842,1,0,4,0,0,"06"
"9700","1501000010200022250201",0.0866111204499074,0,0,4,9,6,"05"
"9701","1501000010200032230301",2.27467830250812,1,0,4,6,6,"07"
"9702","1501000010200032240101",-0.155410835018354,1,0,4,0,0,"09"
"9703","1501000010200032250301",2.90795680376697,0,0,4,6,3,"07"
"9704","1501000010249018230201",5.15154323345816,0,0,4,0,0,"06"
"9705","1501000010249018240501",-1.38937852459636,1,0,6,0,0,"NT"
"9706","1501000010249018250101",6.28893934088892,1,0,4,12,12,"04"
"9707","1501000010249028230201",5.57509663300294,0,0,4,0,9,"NT"
"9708","1501000010249028240301",3.56863223767184,0,0,4,9,12,"NT"
"9709","1501000010249028250101",-0.836848917777368,1,0,4,6,10,"NT"
"9710","1501000010249034230201",2.45055675802941,0,0,4,3,4,"99"
"9711","1501000010249034250401",1.09219669335801,1,0,4,6,6,"08"
"9712","1501000010249035240450",1.24068782129946,1,0,4,2,3,"07"
"9713","1501300010202018230101",6.01709018392429,1,0,6,9,5,"NT"
"9714","1501300010202018240460",3.94990889783794,1,0,6,12,12,"03"
"9715","1501300010202018250201",5.89722774125117,0,0,6,3,0,"NT"
"9716","1501300010202023230501",6.91239959493553,0,0,4,9,9,"NT"
"9717","1501300010202023240301",5.44470842740979,0,0,4,17,12,"02"
"9718","1501300010202023250201",6.09857333144025,0,0,6,6,6,"07"
"9719","1501300010202027230101",6.88999582024393,1,0,4,9,9,"NT"
"9720","1501300010202027240360",5.30926080703876,1,0,6,17,17,"02"
"9721","1501300010202027250501",6.88999582024393,1,0,4,15,6,"05"
"9722","150130001147A017230401",3.85832263578475,1,0,4,9,6,"NT"
"9723","150130001147A017240301",2.65059921840312,1,0,4,17,17,"02"
"9724","150130001147A017250201",-1.10484056490287,0,0,6,0,0,"07"
"9725","150130001147A022230401",5.25495970303153,1,0,4,9,9,"NT"
"9726","150130001147A022240101",2.38925687197071,1,0,4,4,5,"08"
"9727","150130001147A022250201",4.14018735550195,0,0,4,0,0,"NT"
"9728","150130001147A035230501",-0.14664973649526,1,0,3,0,0,"06"
"9729","150130001147A035240101",2.48954112030221,1,0,3,0,0,"04"
"9730","150130001147A035250201",2.98969466605658,0,0,4,4,0,"NT"
"9731","1502000010673001230401",5.48086717371888,1,0,4,0,0,"NT"
"9732","1502000010673001240350",4.74642261167096,0,0,4,9,6,"02"
"9733","1502000010673001250102",4.37526549081357,1,0,6,9,9,"05"
"9734","1502000010673005230201",0.802025993075893,0,0,4,0,0,"06"
"9735","1502000010673005240501",-0.165868446787512,1,0,6,0,0,"09"
"9736","1502000010673005250101",-3.4270717454896,1,0,6,0,0,"06"
"9737","1502000010673008230201",6.59226266496411,0,0,4,12,9,"NT"
"9738","1502000010673008240351",5.48213515683462,0,0,4,9,9,"07"
"9739","1502000010673008250501",3.34816136159643,1,0,4,0,2,"06"
"9740","1502000010885008230101",-0.220371027421327,1,0,6,3,0,"NT"
"9741","1502000010885008240201",-0.106752161421618,0,0,6,4,6,"06"
"9742","1502000010885008250301",-2.77432406715961,1,0,4,12,9,"NT"
"9743","1502000010885011230201",2.48006895275536,1,0,3,0,0,"NT"
"9744","1502000010885011240501",3.2779318078666,1,0,4,0,0,"06"
"9745","1502000010885011250201",4.8962140983314,0,0,4,6,0,"07"
"9746","1502000010885017230401",4.01699890547562,1,0,6,12,9,"NT"
"9747","1502000010885017240201",-0.438952874369634,0,0,6,6,6,"NT"
"9748","1502000010885017250401",3.99143519970106,0,0,6,0,0,"NT"
"9749","1502500011235015290501",0.789132232783817,1,1,6,0,0,"09"
"9750","1502500011235015300101",-3.55892937176635,1,0,6,0,0,"NT"
"9751","1502500011235015300201",-2.1692190525448,0,0,4,0,3,"08"
"9752","1502500011235019290401",2.83345442071625,1,0,4,12,18,"02"
"9753","1502500011235028290201",3.66789104769187,0,0,4,12,17,"05"
"9754","1502500011235028290501",2.48954112030221,1,0,4,0,0,"04"
"9755","1502500011235028300101",-2.64489745175839,1,0,4,0,6,"NT"
"9756","1502500012163001290301",2.624755229687,0,0,6,12,12,"05"
"9757","1502500012163001300101",-2.93054503423828,1,0,6,0,0,"04"
"9758","1502500012163001300301",-2.67222530993145,1,0,4,9,9,"08"
"9759","1502500012163004290101",-1.06036490230988,1,0,6,0,0,"09"
"9760","1502500012163004300401",-0.585407047489608,1,0,6,4,6,"99"
"9761","1502500012163005290401",-2.33478801382493,1,0,4,0,0,"NT"
"9762","1502500012163005290501",-0.282315220009218,1,0,6,0,12,"NT"
"9763","1502500012163005300201",3.22956399200417,0,0,6,0,6,"04"
"9764","1502500012163005300202",-1.2754765973358,0,1,6,0,0,"06"
"9765","1502900010132012300101",-3.80665293534405,1,0,4,2,0,"09"
"9766","1502900010132012300301",-4.26603277926382,1,0,6,0,0,"NT"
"9767","1502900010132029290170",3.62576887260677,1,0,4,12,17,"02"
"9768","1502900010132029300201",0.231738603798875,0,0,4,2,4,"07"
"9769","1502900010132029300301",-2.7571859867572,1,0,4,0,0,"07"
"9770","1502900010132029300501",-3.79629780636944,1,1,6,0,0,"06"
"9771","1502900010132041300201",0.0190947319751582,0,0,4,9,9,"05"
"9772","1502900010132041300401",-2.30402971131998,0,1,4,6,2,"04"
"9773","1502900010132041300402",-0.699972206160365,1,0,4,0,0,"09"
"9774","1502900010166024300101",-2.7571859867572,1,0,4,9,6,"04"
"9775","1502900010166024300201",-1.08697651386573,0,0,4,0,0,"07"
"9776","1502900010166024300401",-4.19298051166435,1,0,4,6,0,"07"
"9777","1502900010166027300201",-2.23784342038057,0,0,4,6,6,"04"
"9778","1502900010166027300502",2.53370615287936,1,0,6,0,3,"NT"
"9779","1502900010166037300201",2.37610920308324,0,0,6,9,6,"07"
"9780","1503100010094011300101",-3.12334663190048,1,0,3,0,0,"06"
"9781","1503100010094011300150",-2.33221527391068,1,0,4,0,6,"07"
"9782","1503100010094011300201",-1.82809625208079,0,0,4,0,0,"07"
"9783","1503100010094016300301",4.11588530655176,1,0,4,0,15,"NT"
"9784","1503100010094016300401",1.32722891627904,1,0,4,6,0,"07"
"9785","1503100010094016300501",-2.98130678823462,1,0,4,0,4,"08"
"9786","1503100010094036300101",-3.16183676843993,1,0,4,2,0,"07"
"9787","1503100010094036300201",1.78160232978813,0,0,4,9,3,"05"
"9788","1503100010094036300251",-2.02541824747385,0,1,3,0,0,"07"
"9789","1503100010395012300101",-2.54054785624376,1,0,6,0,0,"06"
"9790","1503100010395012300201",5.30217266361122,0,0,4,0,9,"NT"
"9791","1503100010395012300301",-4.46931727656667,1,0,4,0,8,"NT"
"9792","1503100010395015300201",-2.88772221972612,0,0,6,0,0,"07"
"9793","1503100010395042300401",-3.20111078953543,1,0,6,0,0,"NT"
"9794","1503100010395042300501",-0.310541692666602,0,0,4,0,0,"07"
"9795","1503100010639003300101",-1.47107154478706,1,0,6,0,0,"06"
"9796","1503100010639003300201",4.41271373950792,0,0,6,3,0,"07"
"9797","1503100010639003310101",0.324747224101688,1,0,4,3,4,"04"
"9798","1503100010639052300301",-3.58675341365717,0,0,4,6,9,"09"
"9799","1503100010639052300501",-4.0806597964422,1,0,4,0,0,"04"
"9800","1503100010639052310401",1.25813484680974,0,0,4,0,0,"NT"
"9801","1503100010639061300201",1.05301944629349,0,0,4,14,9,"02"
"9802","1503100010639061300301",2.02962733896852,1,0,4,6,12,"07"
"9803","1503100010639061300501",-1.95226916844455,1,1,6,0,0,"06"
"9804","150310001104A022300201",-3.86336889395354,0,0,6,0,0,"NT"
"9805","150310001104A022300401",-2.49135016079302,1,0,4,0,3,"04"
"9806","150310001104A027290101",-3.06067646867785,1,0,4,0,6,"04"
"9807","150310001104A027300301",-0.90161723583294,1,0,4,6,6,"04"
"9808","150310001104A027300501",-0.393107509038497,1,1,6,17,17,"02"
"9809","150310001104A067300150",2.3744090390386,1,0,4,0,0,"NT"
"9810","150310001104A067300201",-3.26005585668528,0,1,4,0,0,"NT"
"9811","150310001104A067300451",-5.61659295526779,1,0,4,9,12,"05"
"9812","1503100011317014290501",0.566345555287858,1,0,4,9,0,"04"
"9813","1503100011317014300201",-4.08115040668714,0,0,4,0,0,"NT"
"9814","1503100011317014300401",-2.36234950520701,1,0,4,0,0,"NT"
"9815","1503100011317014300501",-2.88772221972612,1,0,6,0,0,"NT"
"9816","1503100011317021300201",-3.91111579194716,0,0,4,0,0,"NT"
"9817","1503100011317021300301",-1.70475010391234,1,0,6,6,6,"09"
"9818","1503100011317021300401",0.457673419339351,1,0,4,0,0,"07"
"9819","1503100011317023290101",-1.08697651386573,1,0,6,0,0,"NT"
"9820","1503100011317023300101",-2.08116801232399,1,0,4,0,2,"06"
"9821","1503100011317023300301",0.317981296737056,0,0,4,9,9,"02"
"9822","1503300010811001570101",-2.00101815789122,1,0,6,0,0,"NT"
"9823","1503300010811001580301",-0.518142512080187,0,0,4,0,6,"NT"
"9824","1503300010811001590401",1.33277361106542,0,0,4,0,0,"02"
"9825","1503300010811026570101",1.52959098006586,1,0,4,17,0,"02"
"9826","1503300010811026580201",0.858725637752267,0,0,6,0,0,"08"
"9827","1503300010811026590201",3.42338119284334,0,1,6,6,3,"04"
"9828","1503300010811035570501",3.91923785633674,1,0,4,6,6,"02"
"9829","1503300010811035580501",1.44302190108276,1,0,4,0,0,"NT"
"9830","1503300010811035590201",3.5632364671025,0,1,4,9,9,"09"
"9831","1503300011006006570201",-2.15330341988026,0,0,4,6,6,"04"
"9832","1503300011006006580501",-2.88772221972612,1,0,4,0,0,"NT"
"9833","1503300011006006590301",0.94094241722205,0,0,4,9,6,"08"
"9834","1503300011006031570201",-1.09086388629992,0,1,6,3,5,"07"
"9835","1503300011006031580101",1.49505015304335,1,0,4,0,3,"NT"
"9836","1503300011006031590201",2.22114069331346,0,0,4,3,0,"09"
"9837","1503300011006043570401",-1.53398292862203,1,0,6,3,9,"09"
"9838","1503300011006043590101",1.58568878830929,1,0,6,0,0,"NT"
"9839","1503300011720002570301",-0.0650042750167712,1,0,4,0,0,"04"
"9840","1503300011720002590401",0.222263916059477,1,0,6,6,9,"08"
"9841","1503300011720004570101",2.90144444678941,1,0,6,0,17,"02"
"9842","1503300011720004590101",0.903040086349598,1,0,4,0,0,"NT"
"9843","1503300011720008570201",-2.93054503423828,0,0,4,0,0,"06"
"9844","1503300011720008580501",-2.50576779889851,1,0,6,6,0,"07"
"9845","1503300011720008590201",-3.02594505091567,0,1,3,0,0,"06"
"9846","1503300012150007570254",-3.76932589542344,0,0,4,0,0,"07"
"9847","1503300012150007580451",-1.36899224836756,1,0,4,9,0,"07"
"9848","1503300012150008570355",-0.672601020818322,1,0,4,0,0,"04"
"9849","1503300012150008580356",3.56863223767184,1,0,4,3,0,"04"
"9850","1503300012150008590557",-3.91111579194716,1,0,6,0,0,"04"
"9851","1503300012150008590558",-0.503406221169974,1,0,4,0,0,"NT"
"9852","1503300012150027570253",-1.51399022399041,0,0,4,0,0,"NT"
"9853","1503300012150027580150",4.29342723123035,1,0,4,0,0,"06"
"9854","1503300012150027590152",-1.47895547877464,1,0,4,4,0,"06"
"9855","1503300012201021570551",0.516500156720904,1,0,4,3,3,"06"
"9856","1503300012201021580101",-1.02225566536393,1,0,6,0,0,"04"
"9857","1503300012201021590204",0.201440048108507,0,0,3,6,5,"09"
"9858","1503300012201021590354",-2.61806577730309,1,0,6,0,0,"06"
"9859","1503300012201021590401",-0.142288005167501,0,0,6,0,0,"06"
"9860","1503300012201027570250",1.62355188128806,0,0,6,0,0,"06"
"9861","1503300012201027590203",-1.30978878125369,0,0,4,12,6,"NT"
"9862","1503300012201037570350",-2.33075761185902,1,0,6,6,6,"05"
"9863","1503300012201037580152",-0.163844853319635,1,0,6,0,0,"04"
"9864","1503300012201037590153",0.225790803974997,1,0,4,2,8,"08"
"9865","1503300012273001570401",2.61930414639087,1,0,4,4,1,"04"
"9866","1503300012273001580201",-1.95226916844455,0,0,6,0,0,"04"
"9867","1503300012273004570301",0.692276050220977,1,0,4,0,0,"09"
"9868","1503300012273004580301",-0.656276461695444,1,0,4,2,2,"06"
"9869","1503300012273004590401",0.417085129180548,1,0,4,0,4,"NT"
"9870","1503300012273006570101",2.54714086695509,1,0,6,0,0,"07"
"9871","1503300012273006580501",2.62204663921443,1,0,6,0,0,"NT"
"9872","1503300012273006590101",-1.46372346383625,1,0,4,0,2,"04"
"9873","1503300012273006590201",2.81797232111695,0,0,4,6,9,"07"
"9874","1503300012324002570401",-2.2945216252939,0,0,4,6,6,"08"
"9875","1503300012324002580301",2.08522650255532,0,0,6,9,6,"05"
"9876","1503300012324002590201",-1.31636410858494,0,0,4,0,6,"NT"
"9877","1503300012324012570301",4.43819821910433,1,0,4,12,12,"02"
"9878","1503300012324012580401",1.33277361106542,0,0,4,0,6,"07"
"9879","1503300012324012590101",2.9164350443673,1,0,4,6,12,"01"
"9880","1503300012324023570101",-3.09338481731819,1,0,4,0,1,"02"
"9881","1503300012324023580501",0.686599616968336,0,0,4,6,0,"04"
"9882","1503300012324023590201",0.660624801226033,0,0,6,3,6,"04"
"9883","1503300014439002570501",-1.09123961297406,1,0,3,1,2,"06"
"9884","1503300014439002580501",-3.82543798269951,1,0,6,0,0,"NT"
"9885","1503300014439015570201",0.0964600110559268,0,0,4,0,6,"NT"
"9886","1503300014439015580101",-3.40240497849441,1,1,6,12,5,"09"
"9887","1503300014439015590202",3.64641268459304,0,0,6,6,12,"07"
"9888","1503300014439033570301",-0.0650042750167712,1,0,4,2,6,"07"
"9889","1503300014439033580201",2.4276039405247,0,0,4,12,9,"04"
"9890","1503300014439033590101",-0.46633433443388,1,0,4,6,6,"08"
"9891","1503901511599002290201",4.12404776671256,0,0,6,0,6,"NT"
"9892","1503901511599002300401",-4.16727586766246,0,0,4,9,6,"08"
"9893","1503901511599023290201",6.58389185573748,0,0,4,9,9,"02"
"9894","1503901511599023290501",-1.13575353299103,1,0,4,6,6,"08"
"9895","1503901511599023300101",-3.97044733216333,1,0,6,0,0,"08"
"9896","1503901511599023300401",-4.16727586766246,1,0,6,5,0,"08"
"9897","1503901511599026290301",-3.63776511479566,1,0,4,6,6,"07"
"9898","1503901511599026290501",-0.364374301920719,1,0,6,0,0,"08"
"9899","1503901511599026300101",-1.38120595190314,1,0,3,0,0,"09"
"9900","1503901511599026300201",-2.1692190525448,0,0,4,0,0,"NT"
"9901","1503901511739006290301",-0.813728790416758,1,0,4,6,9,"07"
"9902","1503901511739006290302",2.84629254672553,1,0,6,12,9,"09"
"9903","1503901511739006290401",2.13695871848606,0,0,6,9,12,"05"
"9904","1503901511739006300201",-1.49565638072379,0,0,4,6,4,"02"
"9905","1503901511739006300202",-2.61806577730309,0,0,4,0,0,"07"
"9906","1503901511739009290501",0.548941371470033,1,0,6,0,0,"07"
"9907","1503901511739009300501",-2.25623997163392,1,0,4,5,0,"08"
"9908","1503901511739015290101",0.420638136937229,1,0,4,6,0,"07"
"9909","1503901511739015290102",-2.56584726936953,1,0,4,9,8,"08"
"9910","1503901511739015290103",-0.419563955680762,1,0,4,0,5,"NT"
"9911","1503901511739015290201",4.83400704682671,0,0,6,6,12,"07"
"9912","1503901511739015290401",-0.667880215810972,1,0,6,6,6,"NT"
"9913","1505300260000001230152",-2.22693895860979,1,0,4,0,0,"06"
"9914","1505300260000001230201",-2.06824106198601,0,0,3,0,0,"06"
"9915","1505300260000001230301",-3.05587626158289,0,0,4,0,0,"NT"
"9916","1505300260000001230401",-2.46749558864429,1,0,4,9,6,"NT"
"9917","1505300260000001230501",-4.06226324518885,1,0,4,0,0,"NT"
"9918","1505300260000001240101",-3.60187186519379,1,0,4,6,6,"07"
"9919","1505300260000001240201",0.524955781818563,0,0,4,0,0,"07"
"9920","1505300260000001240301",-5.40183698678651,0,0,4,12,7,"07"
"9921","1505300260000001240401",-2.30566716930201,1,0,4,6,6,"07"
"9922","1505300260000001240501",-2.09460272639972,1,0,6,3,9,"09"
"9923","1505300260000001250101",-2.58066808580534,1,0,3,0,0,"06"
"9924","1505300260000001250250",-0.188272221479113,0,0,4,0,0,"06"
"9925","1505300260000001250251",-1.68375809648618,0,0,4,0,0,"09"
"9926","1505300260000001250401",1.21956110297536,1,0,6,8,8,"03"
"9927","1505700010175024230501",0.600342422210116,0,0,4,12,12,"NT"
"9928","1505700010175024240201",5.25090688563294,0,0,6,9,9,"07"
"9929","1505700010175029230101",6.86560731068128,1,0,4,16,16,"01"
"9930","1505700010175029240301",3.93561296823456,1,0,4,16,16,"02"
"9931","1505700010175029240401",5.73308547126594,1,0,4,16,12,"08"
"9932","1505700010175038230450",4.82293119967464,1,0,4,11,12,"03"
"9933","1505700010175038240501",5.17476425463842,1,0,6,6,6,"08"
"9934","150570001032A001230201",1.35687987563226,0,0,4,6,3,"NT"
"9935","150570001032A001240401",4.84398089320702,1,0,4,12,12,"02"
"9936","150570001032A001250101",-0.690558695028427,1,0,4,0,6,"08"
"9937","150570001032A016230401",-4.21683508381308,1,0,4,2,3,"NT"
"9938","150570001032A016240401",-1.5716831671544,1,0,4,6,6,"09"
"9939","150570001032A016250101",5.20580245559073,1,0,4,9,6,"NT"
"9940","150570001032A038230201",-2.10563347176011,0,0,4,3,0,"NT"
"9941","150570001032A038240301",0.0722435130096297,1,0,6,11,6,"04"
"9942","150570001032A038250501",-3.0559231143797,1,0,4,0,0,"06"
"9943","1505700010512003230201",4.96889115113111,0,0,4,5,6,"08"
"9944","1505700010512003240501",-0.725392835775936,1,0,4,3,4,"08"
"9945","1505700010512003250102",6.33856715607086,1,0,6,12,9,"01"
"9946","1505700010512034230301",-2.44413720021333,0,0,4,0,0,"09"
"9947","1505700010512034240501",-1.11128292612048,1,0,4,0,0,"06"
"9948","1505700010512034250301",1.97437215769516,0,0,4,0,12,"NT"
"9949","1505700010512038230201",6.18128385513961,0,0,4,5,0,"02"
"9950","1505700010512038240401",6.46634120400301,0,0,4,6,9,"04"
"9951","1505700010512038250101",6.63027290707205,1,0,4,9,6,"04"
"9952","1505700011224007230101",6.04500959608419,1,0,4,16,16,"NT"
"9953","1505700011224007240201",4.53224154782587,0,0,4,0,0,"03"
"9954","1505700011224007250301",6.36794581310153,0,0,6,16,16,"02"
"9955","1505700011224010230101",5.25240349213487,1,0,4,12,12,"04"
"9956","1505700011224010240201",5.28377632744235,0,0,4,15,9,"02"
"9957","1505700011224010250401",2.12770082824223,1,0,2,6,6,"06"
"9958","1505700011224027230101",6.18188730664915,1,0,4,17,16,"NT"
"9959","1505700011224027240201",5.42222656907892,0,0,6,16,9,"02"
"9960","1505700011224027250501",5.16700475533623,1,0,4,0,12,"NT"
"9961","1505800010647015290402",-4.95772231128734,1,0,4,0,2,"NT"
"9962","1505800010647015290501",-2.00101815789122,0,0,4,0,0,"04"
